id_ocorrencia_a;matricula;operador_categoria;tipo_veiculo;fabricante;modelo;motor_tipo;motor_quantidade;assentos;ano_fabricacao;pais_fabricante;registro_segmento;voo_origem;voo_destino;fase_operacao
51433;PTZHU;***;AVIAO;***;PITTSS15 AVIAO;PISTAO;MONOMOTOR;1;1900;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51433;PTZRP;***;AVIAO;***;S2A;PISTAO;MONOMOTOR;2;1977;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51434;PUURA;EXPERIMENTAL;ULTRALEVE;MARIO CARLOS CARDOSO;MCC VENTURA;PISTAO;MONOMOTOR;2;2010;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
51435;PUXXX1;EXPERIMENTAL;ULTRALEVE;MAULE AIRCRAFT;ULTRALEVE;PISTAO;MONOMOTOR;1;1900;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51436;PUPFU;EXPERIMENTAL;ULTRALEVE;FLYER INDUSTRIA AERONAUTICA LTDA;RANS S6ESCOIOTE;PISTAO;MONOMOTOR;2;1999;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
51436;PURDI;EXPERIMENTAL;ULTRALEVE;ROBSON DIAS LIMA;EXCEL CARGO;PISTAO;MONOMOTOR;2;2011;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
51437;PPZZZ;EXPERIMENTAL;AVIAO;FABRICACAO PROPRIA;RANS S-10-AVIAO;PISTAO;MONOMOTOR;1;1900;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
51438;PPXEX;EXPERIMENTAL;AVIAO;***;LANCAIR 320 FB;PISTAO;MONOMOTOR;2;2002;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51439;PPGSG;INSTRUCAO;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;2;1994;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51440;PRSTJ;PARTICULAR;AVIAO;ISRAEL AIRCRAFT;1124A;JATO;BIMOTOR;8;1980;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51441;PTJRS;PARTICULAR;AVIAO;CESSNA AIRCRAFT;402B;PISTAO;BIMOTOR;7;1974;BRASIL;PARTICULAR;ADALBERTO MENDES DA SILVA;PATROCINIO;POUSO
51442;PRHFC;***;HELICOPTERO;EUROCOPTER FRANCE;AS 355 N;TURBOEIXO;BIMOTOR;6;2002;BRASIL;ADMINISTRACAO DIRETA;FORA DE AERODROMO;FORA DE AERODROMO;PAIRADO
51443;PTJJR;***;AVIAO;SOCATA;ST-10;PISTAO;MONOMOTOR;4;1972;BRASIL;PARTICULAR;SOROCABA;ITANHAEM;POUSO
51444;PPEPV;ADMINISTRACAO DIRETA;AVIAO;CESSNA AIRCRAFT;208B;TURBOELICE;MONOMOTOR;11;2000;BRASIL;ADMINISTRACAO DIRETA;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51445;PTGXF;AGRICOLA;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PISTAO;MONOMOTOR;1;1981;BRASIL;AGRICOLA;CARAZINHO;FORA DE AERODROMO;POUSO
51446;PTWMM;PARTICULAR;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;1984;BRASIL;PARTICULAR;JATAI;SANTA GENOVEVA/GOIANIA;APROXIMACAO FINAL
51448;PTLNG;PARTICULAR;AVIAO;PIPER AIRCRAFT;PA-31T;TURBOELICE;BIMOTOR;8;1982;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51449;PTWHT;***;AVIAO;CESSNA AIRCRAFT;210N;PISTAO;MONOMOTOR;6;1979;BRASIL;PARTICULAR;FAZENDA RIO AZUL;PRESIDENTE JOAO BATISTA FIGUEIREDO;CORRIDA APOS POUSO
51451;PRXZB;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;310R;PISTAO;BIMOTOR;6;1975;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
51452;PRAXN;REGULAR;AVIAO;EMBRAER;ERJ 190-200 IGW;JATO;BIMOTOR;125;2012;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51453;PRMAA;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;JATO;BIMOTOR;184;2001;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51454;PRVBF;REGULAR;AVIAO;BOEING COMPANY;737-8EH;JATO;BIMOTOR;197;2008;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
51455;PTLSJ;TAXI AEREO;AVIAO;LEARJET;35A;JATO;BIMOTOR;10;1978;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
51456;PRATV;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;2012;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO
51456;PTMZX;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;JATO;BIMOTOR;184;2001;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51457;PPPTV;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-42-500;TURBOELICE;BIMOTOR;52;1996;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51458;PRGGF;REGULAR;AVIAO;BOEING COMPANY;737-8EH;JATO;BIMOTOR;197;2008;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51459;PPPJL;REGULAR;AVIAO;EMBRAER;ERJ 190-100 LR;JATO;BIMOTOR;106;2008;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51460;CSTON;REGULAR;AVIAO;AIRBUS INDUSTRIE;A330-202;JATO;BIMOTOR;1;1900;PORTUGAL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51461;PRBZE;REGULAR;AVIAO;PILATUS;PC-12/45;TURBOELICE;MONOMOTOR;10;2004;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51462;PRABV;PARTICULAR;AVIAO;CESSNA AIRCRAFT;525;JATO;BIMOTOR;7;2001;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51463;PTVQV;PARTICULAR;AVIAO;EMBRAER;EMB-810D;PISTAO;BIMOTOR;7;1993;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51464;PRPDC;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;2012;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51465;PPPTU;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2010;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51471;PTRMX;TAXI AEREO;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;6;1982;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51472;PRKLG;PARTICULAR;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1982;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51473;PTWGF;TAXI AEREO;AVIAO;LEARJET;35A;JATO;BIMOTOR;10;1980;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51474;PRDVD;PARTICULAR;AVIAO;CIRRUS DESIGN;SR22;PISTAO;MONOMOTOR;4;2008;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51475;PTOQT;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;208B;TURBOELICE;MONOMOTOR;11;1992;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51477;PTRCY;TAXI AEREO;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;7;1980;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51478;PREJV;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1980;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51479;PTVHV;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PISTAO;MONOMOTOR;4;1989;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51480;PRTKE;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-42-500;TURBOELICE;BIMOTOR;52;1997;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51481;PRONL;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-214;JATO;BIMOTOR;172;2012;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51482;PPGCW;INSTRUCAO;AVIAO;AERO BOERO;AB-180;PISTAO;MONOMOTOR;2;1991;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRAFEGO
51517;PTUIQ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;1994;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
51531;PTIZV;INSTRUCAO;AVIAO;PIPER AIRCRAFT;PA-28-140;PISTAO;MONOMOTOR;2;1973;BRASIL;INSTRUCAO;CAMPO DE MARTE;CAMPO DE MARTE;MANOBRA
51532;PTLAO;PARTICULAR;AVIAO;PIPER AIRCRAFT;PA-28-235;PISTAO;MONOMOTOR;4;1974;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51533;PTEZW;PARTICULAR;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;7;1979;BRASIL;PARTICULAR;ARARAS;ESTADUAL ARTHUR SIQUEIRA;CORRIDA APOS POUSO
51534;PPPIM;***;AVIAO;CESSNA AIRCRAFT;525;JATO;BIMOTOR;0;2005;BRASIL;PARTICULAR;SANTA GENOVEVA/GOIANIA;FAZENDA EUROPA;CORRIDA APOS POUSO
51535;PUFFE;EXPERIMENTAL;ULTRALEVE;***;REMOS G3-600;PISTAO;MONOMOTOR;2;2007;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51536;PRMRN;PARTICULAR;AVIAO;TWIN COMMANDER;695A;TURBOELICE;BIMOTOR;9;1982;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51537;PTJJY;***;AVIAO;CESSNA AIRCRAFT;310Q;PISTAO;BIMOTOR;6;1974;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51538;PRRUS;TAXI AEREO;HELICOPTERO;MIL HELICOPTER;MI-171A1;TURBOEIXO;BIMOTOR;30;2011;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
51539;PRGUG;REGULAR;AVIAO;BOEING COMPANY;737-8EH;JATO;BIMOTOR;187;2011;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51540;PPEID;ADMINISTRACAO DIRETA;HELICOPTERO;EUROCOPTER FRANCE;AS 350 BA;TURBOEIXO;MONOMOTOR;6;1983;BRASIL;ADMINISTRACAO DIRETA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
51541;PTZVR;EXPERIMENTAL;AVIAO;ASTRO TOYS COM. DE BRINQ. LTDA;RV7A;PISTAO;MONOMOTOR;2;2012;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51542;PTLQS;PARTICULAR;AVIAO;BEECH AIRCRAFT;C90;TURBOELICE;BIMOTOR;8;1981;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51543;PRMBZ;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;JATO;BIMOTOR;184;2002;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO
51544;PPFLD;***;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;2;1990;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51545;PPPTQ;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2009;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51546;PRTKD;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-42-500;TURBOELICE;BIMOTOR;50;1999;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51547;PTLFO;PARTICULAR;AVIAO;EMBRAER;EMB-820C NAVAJO;PISTAO;BIMOTOR;8;1977;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51548;PTDBM;TAXI AEREO;AVIAO;PIPER AIRCRAFT;PA-31;PISTAO;BIMOTOR;4;1970;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51549;PRATU;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;2012;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51550;PPPTZ;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2010;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51551;PTNUM;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PISTAO;MONOMOTOR;4;1979;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51552;PPPTX;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2001;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51553;PPPTY;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2010;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51554;PPRAA;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;560XL;JATO;BIMOTOR;11;1999;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51555;PRIOC;REGULAR;AVIAO;BOEING COMPANY;727-264;JATO;TRIMOTOR;5;1983;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51556;PPPTX;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2001;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51557;PRAYU;REGULAR;AVIAO;EMBRAER;ERJ 190-200 IGW;JATO;BIMOTOR;125;2011;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51558;PRPDJ;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;1999;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51559;PROAM;REGULAR;AVIAO;FOKKER;F28MK0100;JATO;BIMOTOR;107;1993;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51567;PRTBE;AGRICOLA;AVIAO;PIPER AIRCRAFT;PA-36-375;PISTAO;MONOMOTOR;1;1981;BRASIL;AGRICOLA;IVAI AEROAGRICOLA;JOSE MARTINS DA SILVA;POUSO
51568;PTRUB;TAXI AEREO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PISTAO;BIMOTOR;6;1983;BRASIL;TAXI AEREO;ATLAS BRASIL CANTANHEDE;FLORES;CORRIDA APOS POUSO
51569;PPZDG;PARTICULAR;AVIAO;***;RV-10;PISTAO;MONOMOTOR;4;2009;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51570;CSTOJ;***;AVIAO;AIRBUS INDUSTRIE;A330-223;JATO;BIMOTOR;240;1998;PORTUGAL;***;VAL DE CANS / JULIO CEZAR RIBEIRO;AEROPORTO HUMBERTO DELGADO;TAXI
51571;PTVJC;INSTRUCAO;AVIAO;EMBRAER;EMB-810D;PISTAO;BIMOTOR;6;1988;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51591;PTVIY;PARTICULAR;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PISTAO;BIMOTOR;7;1989;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51592;PRTKA;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2010;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51593;PRAYN;REGULAR;AVIAO;EMBRAER;ERJ 190-200 IGW;JATO;BIMOTOR;125;2010;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51594;PRAQF;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;2013;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51596;PTESM;PARTICULAR;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;7;1978;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
51597;CXJYN;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;402B;PISTAO;BIMOTOR;1;1900;URUGUAI;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51653;PPFLU;INSTRUCAO;AVIAO;AERO BOERO;AB-180;PISTAO;MONOMOTOR;3;1990;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51653;PTPJX;INSTRUCAO;PLANADOR;INDUSTRIA PARANAENSE DE ESTRUTURAS;KW1;SEM TRACAO;SEM TRACAO;1;1983;BRASIL;INSTRUCAO;CARLOS RUHL;CARLOS RUHL;DECOLAGEM
51654;PTNKG;PARTICULAR;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;PISTAO;MONOMOTOR;4;1976;BRASIL;PARTICULAR;SAO PEDRO;IJUI;CRUZEIRO
51655;PTWRU;TAXI AEREO;ANFIBIO;CESSNA AIRCRAFT;208 ANFIBIO;TURBOELICE;MONOMOTOR;10;1998;BRASIL;TAXI AEREO;EDUARDO GOMES;FORA DE AERODROMO;CORRIDA APOS POUSO
51656;PTOAI;PARTICULAR;AVIAO;BEECH AIRCRAFT;A36;PISTAO;MONOMOTOR;6;1984;BRASIL;PARTICULAR;PRESIDENTE PRUDENTE;FAZENDA JAGUARETE;POUSO
51671;PPFAZ;INSTRUCAO;AVIAO;AERO BOERO;AB-115;PISTAO;MONOMOTOR;2;1987;BRASIL;INSTRUCAO;MONTENEGRO;MONTENEGRO;DECOLAGEM
51672;PRZMZ;EXPERIMENTAL;AVIAO;FLYER INDUSTRIA AERONAUTICA LTDA;RV-10;PISTAO;MONOMOTOR;1;1900;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51673;PPDUR;PARTICULAR;AVIAO;BEECH AIRCRAFT;G58;PISTAO;BIMOTOR;1;1900;BRASIL;PARTICULAR;ERECHIM;FAZENDA DA PAZ;CORRIDA APOS POUSO
51674;PRROD;***;AVIAO;CESSNA AIRCRAFT;510;JATO;BIMOTOR;6;2010;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51675;PTUUU;PARTICULAR;AVIAO;CESSNA AIRCRAFT;A150M;PISTAO;MONOMOTOR;2;1976;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51676;PPDSZ;PARTICULAR;AVIAO;CESSNA AIRCRAFT;170;PISTAO;MONOMOTOR;4;1900;BRASIL;PARTICULAR;PINTO MARTINS;URUBA;CRUZEIRO
51691;PRFLD;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;***;SEM TRACAO;0;1979;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;PARTIDA DO MOTOR
51692;PTRFY;PARTICULAR;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;7;1981;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51693;PTEUK;PARTICULAR;AVIAO;EMBRAER;EMB-810C;PISTAO;BIMOTOR;7;1979;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51694;PTRUO;TAXI AEREO;AVIAO;EMBRAER;EMB-810D;PISTAO;BIMOTOR;7;1984;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51695;PTMJC;PARTICULAR;AVIAO;CESSNA AIRCRAFT;525;JATO;BIMOTOR;8;1995;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51711;PRATR;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;2011;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA
51712;PREJQ;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1982;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51713;PTEFX;PARTICULAR;AVIAO;EMBRAER;EMB-820C CARAJA;TURBOELICE;BIMOTOR;7;1976;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51716;PTDVF;PARTICULAR;AVIAO;CESSNA AIRCRAFT;U206E;PISTAO;MONOMOTOR;6;1971;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
51719;PRPDK;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;1999;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51720;PTZLT;EXPERIMENTAL;AVIAO;***;P64B;***;SEM TRACAO;1;1900;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CHEQUE DE MOTOR OU ROTOR
51731;PURIK;EXPERIMENTAL;ULTRALEVE;ORION LTDA;ORION CLIPPER;PISTAO;MONOMOTOR;2;2009;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51732;PTRTV;TAXI AEREO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PISTAO;BIMOTOR;7;1983;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51733;PTBKU;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;150J;PISTAO;MONOMOTOR;2;1969;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
51734;PRPDK;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;1999;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51735;PTRMI;PARTICULAR;AVIAO;EMBRAER;EMB-500;JATO;BIMOTOR;8;2013;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51740;PRPDJ;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;1999;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51741;PRAXI;REGULAR;AVIAO;EMBRAER;ERJ 190-200 IGW;JATO;BIMOTOR;125;2012;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
51751;PRHSC;***;HELICOPTERO;HELIBRAS;AS 350 B2;TURBOEIXO;MONOMOTOR;7;2010;BRASIL;ADMINISTRACAO INDIRETA;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA
51752;PPGCL;INSTRUCAO;AVIAO;AERO BOERO;AB-180;PISTAO;MONOMOTOR;2;1991;BRASIL;INSTRUCAO;BEBEDOURO;BEBEDOURO;CORRIDA APOS POUSO
51753;PTBVC;PARTICULAR;AVIAO;CESSNA AIRCRAFT;172D;PISTAO;MONOMOTOR;4;1963;BRASIL;PARTICULAR;BARRA DO BUGRES;BARRA DO BUGRES;DECOLAGEM
51754;PUWMW;EXPERIMENTAL;ULTRALEVE;***;KF-IV;PISTAO;MONOMOTOR;2;1992;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
51755;PTGOB;AGRICOLA;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201;PISTAO;MONOMOTOR;1;1977;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51756;PUUMG;EXPERIMENTAL;ULTRALEVE;***;CONQUEST 180;PISTAO;MONOMOTOR;1;2008;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
51757;PRBAK;TAXI AEREO;AVIAO;HAWKER BEECHCRAFT;B200GT;TURBOELICE;BIMOTOR;11;2009;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL
51758;PRATH;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;2012;BRASIL;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51759;PRSKG;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;172S;PISTAO;MONOMOTOR;4;2008;BRASIL;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
51760;PRMPT;PARTICULAR;HELICOPTERO;ROBINSON HELICOPTER;R44 II;PISTAO;MONOMOTOR;4;2011;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
51761;PTEBZ;TAXI AEREO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-720C;PISTAO;MONOMOTOR;6;1976;BRASIL;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
51762;PRAFA;PARTICULAR;AVIAO;CESSNA AIRCRAFT;560XLS+;JATO;BIMOTOR;14;2010;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO
