ACTIVITY,TIME,SL,EEG,BP,HR,CIRCLUATION
2,5135.75,3452.59,-809.115,50,51,132
0,10423.5,39854.0,-4694.0,180,207,1935
2,4355.0,2254.61,-995.567,22,54,165
0,13667.9,68134.0,-4419.0,72,238,2609
3,10532.0,37933.1,-4229.97,116,205,1751
2,10399.7,38399.2,-4140.67,121,205,1751
3,8449.66,25370.1,-3262.15,23,157,1519
0,5137.01,1902.0,-1715.0,8,76,166
2,11888.6,73966.8,-4770.0,27,249,3630
2,20225.9,154149.0,-9730.0,94,449,5537
0,9300.16,16363.0,-3766.0,66,154,889
0,16475.3,444024.0,-8376.0,70,384,15662
4,8230.01,16224.5,-2887.42,88,142,844
0,11092.9,38314.0,-6539.0,38,233,1998
4,22483.5,517269.0,-12226.3,139,540,18067
1,2361.95,47.4192,-460.0,8,33,5
0,9912.66,25946.0,-3086.0,50,185,1522
1,5403.36,4895.89,-1220.0,22,85,343
4,11053.9,86512.4,-3790.0,28,220,3450
0,10640.1,12755.0,-3169.0,25,135,585
0,15310.2,162594.0,-10039.0,73,411,6075
4,24019.0,267863.0,-12400.0,91,540,8870
4,9911.64,26221.9,-3358.12,25,174,1415
2,6644.91,5334.93,-1940.0,16,79,292
2,5773.19,7520.67,-1868.76,75,104,457
5,6574.01,4066.81,-1917.77,50,101,270
2,12846.9,38460.9,-2380.0,34,234,1581
0,4374.86,3051.46,-1383.64,41,71,249
4,6614.72,4084.65,-2375.67,70,101,249
3,11496.6,41065.5,-1970.0,34,166,1414
3,8588.89,25222.1,-3175.51,24,157,1519
4,6876.34,9197.98,-2984.37,25,138,554
0,17483.1,206184.0,-6482.0,97,390,7575
0,8591.85,10272.3,-2207.75,30,118,492
0,8802.37,15243.0,-3376.0,68,152,812
3,16549.8,164117.0,-7680.05,67,352,6744
2,4170.66,2242.18,-1101.59,19,54,165
3,12217.4,48798.0,7510.0,33,166,1414
0,6661.98,7738.0,-2490.0,10,114,520
3,13998.4,49625.2,-831.0,57,223,2059
0,6680.35,5217.0,-615.0,7,81,294
2,5659.65,7578.22,-1873.41,75,104,457
0,10224.7,21614.0,-4322.0,39,195,1164
4,8716.96,10783.7,-3113.44,34,156,654
2,4818.88,2977.5,-1142.27,8,71,249
3,9363.39,16649.4,-3898.84,86,172,973
4,23095.1,520140.0,-11278.8,120,540,18067
4,6314.76,7822.57,-1731.5,63,104,457
0,28232.1,536954.0,-13816.0,67,532,10980
1,4102.11,2244.96,-1123.64,20,54,165
0,10298.1,14995.0,-2608.0,40,155,659
0,13194.1,116609.0,-7899.0,185,319,5113
3,7848.04,11676.9,-2590.79,85,128,693
2,2591.73,68.3841,-479.0,96,33,5
5,7072.61,6533.79,-1665.67,35,95,427
5,3809.78,2233.91,-560.852,3,43,161
3,14235.9,141789.0,-6074.92,179,308,6057
3,16276.2,117450.0,-5190.0,55,271,4426
0,17740.0,197414.0,-8023.0,90,334,6982
5,13941.2,52620.3,-5961.18,55,288,2334
0,9228.32,24034.0,-5142.0,19,160,1022
2,18567.5,149157.0,-9080.0,77,449,5537
0,9722.54,20965.0,-4166.0,89,188,1069
5,9843.62,44042.4,-2304.43,45,159,2181
5,11859.7,59268.0,-2380.0,73,223,2822
0,22296.5,492812.0,-15125.0,108,531,15693
3,12056.4,47934.3,-4850.0,17,215,2188
0,21019.5,221333.0,-8210.0,287,402,6866
4,7012.73,4073.76,-2311.82,70,101,249
0,8387.46,20518.0,-4445.0,40,174,1164
5,7863.57,10072.7,-2383.11,29,123,621
3,12356.3,49270.4,-6080.0,28,215,2188
4,6088.22,11084.4,-1913.77,20,102,764
0,16352.5,207560.0,-10731.0,87,387,8211
4,22824.1,519114.0,-11616.2,127,540,18067
4,18554.8,202206.0,-7600.0,48,390,7459
3,5551.67,3240.1,-1069.11,39,71,249
4,13430.5,52301.4,-6129.06,53,288,2334
4,24156.7,275497.0,-14300.0,80,540,8870
4,9520.42,33279.2,-3497.99,97,176,1922
0,5652.44,8801.0,-2067.0,15,100,653
3,7015.25,14179.0,-2454.23,84,120,809
3,8886.59,27440.2,-2943.37,71,158,1403
3,8091.08,21099.8,-2890.52,77,145,1156
0,19406.4,182632.0,-5475.0,103,341,5327
0,14369.7,126702.0,-4821.0,102,291,4915
2,3836.21,2141.5,-1130.22,22,54,165
3,4867.59,3155.36,-1116.85,29,71,249
5,5383.93,4704.55,-1120.0,12,79,317
2,11366.1,67682.1,-5377.58,134,247,3373
0,9640.15,35265.0,-4289.0,20,166,1993
3,4687.97,3112.53,-1232.72,38,71,249
1,2489.15,53.7777,-349.0,8,33,5
0,11290.0,75283.0,-5918.0,48,249,3627
4,10340.6,38910.0,-3988.31,27,193,2118
0,18857.5,184122.0,-6999.0,229,439,6991
0,9836.53,31619.0,-5651.0,47,201,1641
1,2503.1,50.9661,-551.0,6,33,5
2,3783.93,1386.32,-982.697,37,52,133
0,20810.7,493202.0,-11555.0,88,477,16755
0,5987.1,4194.31,-1580.43,121,88,318
4,13249.3,46138.5,-5566.66,66,273,2061
4,5768.35,11034.4,-1978.45,23,102,764
0,12658.2,70928.0,-5409.0,43,244,3461
3,13433.7,60938.3,-5130.0,39,247,2754
3,4616.2,2006.36,-961.542,5,63,166
4,8783.28,20599.0,-3514.67,94,163,1162
4,13574.3,46634.6,-5819.59,61,273,2061
0,6522.77,9105.0,-2560.0,14,104,523
0,10827.4,40715.0,-3436.0,44,182,1753
4,7890.87,10194.2,-2382.51,15,123,621
3,12398.5,79107.7,-5560.0,49,272,3539
0,16173.5,123701.0,-6969.26,59,313,4067
0,9731.18,18757.0,-3036.0,77,157,657
2,2419.75,50.4988,-385.0,96,33,5
2,22629.9,468809.0,-13600.0,77,483,15505
0,9824.34,30055.0,-5420.0,13,198,1418
5,9742.15,29868.8,-3166.86,110,171,1747
3,9772.49,25463.0,-173.0,16,166,1111
4,26687.9,284011.0,-12400.0,83,540,8870
3,12373.4,78399.9,-4190.0,38,272,3539
0,11953.0,117388.0,-5447.0,313,237,4524
2,5722.98,4132.52,-1488.51,116,88,318
5,9165.71,37875.8,-3834.8,40,180,2054
4,11640.2,53555.1,-4366.98,106,209,2534
3,13869.9,140912.0,-4880.0,47,315,5844
3,18715.1,161535.0,-8660.0,90,388,6290
0,7103.61,9871.0,-1347.0,19,118,583
2,4701.51,4170.53,-1960.0,9,79,317
1,5678.15,4731.15,-1280.0,20,85,343
4,10070.3,34678.3,-4424.14,134,208,1691
4,18484.8,160373.0,-8950.0,207,388,6290
1,11279.2,69023.6,-5197.3,147,247,3373
0,26667.5,790260.0,-18490.0,97,588,23128
3,7295.27,14122.6,-2310.31,73,120,809
2,12973.6,41007.3,-2210.0,50,234,1581
0,6448.42,6740.0,-2464.0,51,120,426
2,22165.0,409678.0,-9950.0,64,473,14125
4,7106.28,8451.87,-1857.13,74,107,517
3,15415.7,109520.0,-6320.0,34,322,4619
2,3998.67,2173.81,-1062.17,19,54,165
3,4279.29,1911.47,-1048.88,5,63,166
0,9199.87,13300.0,-4058.0,22,160,805
3,8962.57,47328.0,-4050.0,28,216,2677
2,7423.33,9576.31,-2419.67,14,123,621
2,6633.97,5000.77,-2212.21,71,107,346
3,3990.78,1411.09,-943.298,38,52,133
5,5472.13,4676.8,-1750.0,17,85,343
1,11204.1,68350.9,-5259.31,147,247,3373
4,5664.61,7100.77,-1781.39,50,93,545
2,20872.8,152016.0,-8590.0,94,449,5537
3,11918.6,50367.1,-3990.0,37,215,2188
5,9346.97,30181.7,-3426.16,120,171,1747
5,11245.2,30313.1,-1840.0,40,166,1414
2,5802.71,3489.84,-723.559,49,51,132
5,8835.98,49441.9,373.0,34,188,2599
4,4356.96,1349.37,-817.634,10,51,102
5,4778.0,2731.29,-1305.15,52,67,224
5,9068.55,37808.5,-3840.75,40,180,2054
4,5885.39,11047.8,-1920.59,22,102,764
4,8476.04,11956.1,-2436.28,78,128,693
2,5719.65,7567.36,-1886.94,77,104,457
0,24483.1,444592.0,-14372.0,84,429,10399
3,12780.4,79834.2,-6010.0,70,272,3539
4,7340.32,7715.43,-1650.0,20,111,453
2,5297.92,4196.8,-1310.0,20,88,292
0,7968.82,9104.0,-967.0,23,123,491
4,10181.1,22366.9,-2870.0,33,182,1212
2,15623.8,161191.0,-7774.99,77,352,6744
4,8731.54,11302.5,-3086.95,29,156,654
0,6560.66,4315.0,-1056.0,36,104,316
2,3925.55,2201.96,-1159.38,20,54,165
4,10034.5,35151.5,-4419.78,124,208,1691
4,9228.26,20939.9,-3322.42,84,163,1162
0,8939.27,25457.0,-3798.0,28,154,1409
3,9017.23,27496.9,-2940.0,25,166,1414
4,8819.11,11437.6,-3069.5,44,156,654
2,6923.63,5388.46,-1910.0,9,79,292
2,5503.43,4438.66,-999.0,20,88,292
3,6947.23,5266.6,-2135.18,59,107,346
3,15601.1,115382.0,-4970.0,54,271,4426
0,7680.0,25458.0,-3902.0,43,142,1622
0,23662.3,387048.0,-136530.0,106,467,9412
0,9287.84,20078.9,-2894.96,201,153,1021
4,9190.58,26667.0,-2992.87,103,158,1403
0,12916.4,47101.0,-4623.0,55,247,1998
2,12422.5,50417.3,-2920.0,30,234,2464
0,18974.0,186253.0,-12443.0,60,425,6080
4,13972.8,59982.5,-5500.0,21,215,2188
0,20447.8,427339.0,-9079.0,103,390,12484
5,9915.13,36431.6,-4000.0,44,196,1997
0,13663.6,133475.0,-7723.0,71,300,5834
2,12105.9,73486.4,-4740.0,36,249,3630
4,13195.0,56114.7,-3570.0,83,224,2192
4,22248.2,516186.0,-11563.5,146,540,18067
0,12015.9,81386.0,-4906.0,47,235,3794
5,8912.07,28837.1,-3422.57,43,179,1626
0,7014.84,2633.0,-857.0,14,76,132
3,5628.39,4251.28,-1472.95,115,88,318
4,7212.68,6850.53,-939.0,29,119,395
4,9770.09,28340.7,-2190.0,36,194,1521
2,7345.73,5778.38,-2170.0,16,79,292
0,8109.12,25831.0,-2893.0,18,116,1110
0,23240.6,579178.0,-15238.0,443,549,16588
0,10538.2,29944.0,-3381.0,33,183,1418
5,8167.66,9694.82,-2638.27,20,138,554
3,13025.4,51269.9,5340.0,32,234,2464
2,12401.4,34205.8,-2890.0,32,234,1581
5,10474.2,28055.3,1550.0,19,194,1521
3,6720.83,14173.0,-2471.38,82,120,809
4,13700.2,59988.2,-3940.0,45,215,2188
3,7285.24,14231.8,-2358.17,81,120,809
3,13523.1,61215.1,-5870.0,27,247,2754
2,5301.17,4413.37,-1590.0,19,88,292
3,14156.5,50900.4,-2100.0,41,234,2464
2,15937.2,163781.0,-7778.6,74,352,6744
0,24928.8,479151.0,-10883.0,86,489,8876
2,9091.05,20221.2,-3346.17,77,163,1162
0,10042.5,8922.0,-3609.0,32,125,347
2,10798.7,58340.0,-4424.55,137,217,2904
0,11316.3,36358.0,-6392.39,57,254,1816
2,7138.94,14072.5,-2374.99,84,120,809
0,11981.6,52241.0,-4987.0,37,214,1637
2,5749.86,4126.49,-1576.45,126,88,318
1,2373.38,50.9566,-515.0,8,33,5
4,9782.04,32985.5,-3492.62,85,176,1922
2,3850.44,1455.4,-979.368,41,52,133
2,6005.09,7623.57,-1938.15,75,104,457
4,20728.7,341190.0,-9090.0,114,462,11563
4,9505.31,24501.2,-2732.98,31,154,1252
0,6090.24,6965.0,-2432.0,29,89,451
0,17503.1,193829.0,-8563.0,79,336,6868
5,5210.04,4687.09,-1950.0,10,85,343
3,8825.91,24770.9,-2402.52,39,157,1519
0,6049.43,5195.0,-1383.0,77,104,398
4,4937.95,3238.14,-1188.27,29,71,249
0,6610.47,9009.0,-2172.0,15,115,586
4,5607.34,4282.43,-1254.92,14,72,340
0,18666.5,151825.0,-12146.0,258,465,5752
3,13552.0,142597.0,-6383.56,162,308,6057
3,8471.91,26052.9,-3230.0,40,156,1364
2,8219.76,9258.36,-2901.26,20,138,554
5,8990.39,28472.4,-3397.96,36,179,1626
0,7503.73,8545.0,-3731.0,64,109,517
0,20721.5,363348.0,-9546.0,113,475,11873
3,25376.8,474498.0,-11000.0,58,483,15505
0,16020.0,84493.0,-7059.0,56,320,3380
2,10463.9,37923.0,-4226.55,131,205,1751
4,5495.36,10964.1,-2147.43,18,102,764
3,6678.63,5315.5,-2158.03,57,107,346
2,5820.29,4137.34,-1480.86,118,88,318
4,9884.54,34615.5,-4573.87,123,208,1691
2,9125.39,24000.5,-2590.0,19,166,1111
0,13228.5,32191.0,-4957.0,42,211,1471
4,17989.7,161017.0,-9480.0,91,388,6290
4,13057.9,61014.0,-5200.0,34,247,2754
2,11551.3,112982.0,-3680.0,39,235,4905
5,16033.8,113458.0,-5890.0,40,322,4619
2,3655.97,1384.73,-641.587,32,40,100
0,10472.9,32039.0,-5491.0,121,197,1579
0,19556.9,324534.0,-12399.0,108,509,11268
3,6418.78,10267.3,-2990.0,16,109,689
2,20751.5,153557.0,-8730.0,104,449,5537
2,4827.52,4073.09,-1560.0,9,79,317
0,16817.4,156763.0,-9068.0,183,357,6171
0,22522.1,254052.0,-11569.0,86,474,8352
0,20613.0,223537.0,-10256.0,127,437,7103
0,23754.3,334898.0,-10131.0,309,498,10985
2,9947.04,10429.3,-2030.0,33,154,587
3,15311.1,60411.5,-6522.64,141,305,2610
4,8717.06,17280.9,-2851.79,87,142,844
4,25407.7,478807.0,-12300.0,55,483,15505
0,20435.9,260889.0,-12173.0,66,457,8864
3,8205.22,38906.3,-3890.0,11,196,1885
2,7568.01,9421.08,-3028.49,99,130,490
5,9872.34,35132.1,-3723.94,92,176,1922
0,11109.6,35082.0,-8347.0,156,277,1586
4,8555.21,20379.7,-3572.96,92,163,1162
4,8957.87,10936.1,-3131.52,46,156,654
3,13101.2,37654.8,-1470.0,45,234,1581
4,5768.63,11022.7,-1881.32,18,102,764
0,7905.8,24105.0,-2635.0,23,152,1408
3,25495.1,477157.0,-10900.0,58,483,15505
4,5795.01,11079.8,-1913.69,20,102,764
3,8911.03,50628.2,-3560.0,25,188,2599
3,21686.3,355374.0,-3820.0,89,462,11563
2,5156.43,4260.97,-1380.0,9,79,317
0,32347.7,855945.0,-17463.0,163,711,20648
3,15002.3,59999.9,-6501.6,149,305,2610
5,10123.1,28546.0,-2760.0,27,194,1521
0,13738.9,73284.0,-9270.0,53,298,3296
2,17752.5,139747.0,-9680.0,70,449,5537
4,13625.8,47374.2,-5743.09,69,273,2061
2,6651.82,5194.62,-2430.0,10,79,292
3,13607.4,140599.0,-6204.37,169,308,6057
3,9579.54,39916.1,-2610.0,11,196,1885
0,7907.0,24931.0,-5083.0,69,134,1517
0,20421.5,124223.0,-10384.0,82,436,4628
4,5846.29,7223.7,-1659.37,52,93,545
0,6697.76,11760.5,-1875.25,5,95,645
4,11828.0,58300.2,-2350.0,66,223,2822
3,9973.69,25899.1,-774.0,19,166,1111
4,11322.3,38216.8,-3860.0,44,196,1997
5,9336.87,28806.1,-2350.0,31,156,1364
0,9203.51,43233.9,-3307.14,103,159,2181
0,9835.86,25163.0,-3068.0,72,172,1468
4,11260.5,32608.9,-1740.0,32,166,1414
3,19650.8,409670.0,-11500.0,63,473,14125
1,5315.09,4678.63,-1430.0,21,85,343
3,7228.03,14064.4,-2373.55,90,120,809
0,6216.72,14839.0,-3059.0,33,114,889
3,13202.2,45646.3,-2490.0,43,223,2059
2,3872.19,1405.26,-942.931,36,52,133
3,18220.9,161028.0,-10200.0,84,388,6290
2,9795.91,85764.7,-4660.0,27,220,3450
4,7955.23,12902.0,-2780.13,15,132,806
0,10181.4,67471.0,-6430.0,29,206,3203
1,4082.6,2198.79,-1046.33,20,54,165
2,3921.12,2164.91,-1157.18,20,54,165
3,10641.6,85781.4,-2490.0,23,220,3450
2,5019.77,2942.71,-1200.72,48,67,224
4,9907.42,33646.9,-3550.7,89,176,1922
3,13574.5,77027.1,-2790.0,39,264,3217
0,8380.32,8352.0,-2402.0,31,142,485
3,10722.7,26917.0,-4343.18,48,214,1469
4,10177.6,34501.6,-3498.58,85,176,1922
3,5689.28,4043.64,-2240.0,14,86,205
5,9912.22,30524.7,-3191.92,119,171,1747
2,8452.96,19944.0,-3572.2,79,163,1162
0,7419.06,7846.0,-1990.0,15,115,457
2,8597.72,20219.8,-3510.76,80,163,1162
0,8579.15,30651.0,-5610.0,36,179,1526
4,6114.16,7455.81,-1788.78,64,104,457
0,9781.46,32730.0,-6605.0,34,179,1631
2,9279.96,17515.0,-4125.11,30,183,931
0,12017.9,70093.0,-5112.0,143,279,3451
3,9495.11,39294.8,-3090.0,15,196,1885
2,8080.01,9608.98,-3027.81,97,130,490
3,14009.8,52035.9,-3670.0,38,234,2464
5,7796.98,12090.2,-2772.63,82,130,694
0,10327.7,22985.0,-3972.0,57,163,1113
2,6668.29,13663.3,-1590.55,18,96,804
4,9536.95,23149.6,-3620.0,32,182,1212
2,21038.5,167559.0,-5930.0,96,449,5537
3,6988.75,13873.4,-1562.69,18,96,804
4,6894.65,3987.26,-2272.27,77,101,249
2,16095.7,161045.0,-7668.95,75,352,6744
4,9997.01,26455.6,-2838.52,85,158,1403
4,13087.6,110938.0,-4990.0,64,271,4426
0,9363.55,25343.0,-3869.0,39,175,1364
3,12935.7,92081.7,-5470.0,62,254,3885
5,8534.35,25859.7,-1920.0,22,166,1414
4,12160.9,51721.2,-6470.02,57,288,2334
0,22846.4,346933.0,-10351.0,122,513,11712
4,9829.01,27490.3,-3680.0,33,194,1521
3,15761.9,115343.0,-5570.0,49,271,4426
0,10712.1,41421.0,-4330.0,133,197,2317
2,11949.3,60335.7,-6010.0,29,247,2754
0,6708.93,15223.0,-2617.0,23,115,806
3,14473.8,71465.3,-3300.0,70,224,2192
3,16476.0,110964.0,-6900.0,48,322,4619
5,7615.29,4697.98,-2542.39,35,131,271
5,12618.5,71783.7,-5564.2,31,262,3211
2,9785.39,24307.5,-851.0,15,166,1111
1,2493.45,51.5672,-621.0,8,33,5
0,10862.4,19732.0,-2683.0,24,164,490
4,7100.89,4042.96,-2330.62,70,101,249
0,9831.06,28886.0,-5211.0,31,181,1417
2,2600.65,55.4455,-345.0,6,33,5
3,9213.42,36760.9,-4570.0,48,196,1997
3,4842.01,2932.41,-1240.23,48,67,224
0,10742.7,84631.0,-6001.0,39,254,4333
4,7510.7,15705.7,-2666.69,64,134,970
2,8338.75,9758.55,-2774.71,89,130,490
4,12359.2,75932.6,-5481.04,57,262,3211
0,8998.96,21480.0,-2199.0,27,141,1160
0,12189.6,21179.0,-4125.0,112,240,1164
3,9580.94,27205.0,-3392.66,33,174,1415
0,5711.76,5745.53,-2013.03,62,97,428
0,8393.12,25818.0,-2760.0,37,171,1261
3,7988.65,7777.21,-1210.0,12,111,453
5,16655.1,144890.0,-7669.01,131,362,5847
3,5471.43,6939.25,-1635.21,48,93,545
5,7586.45,9278.47,-1897.77,70,107,517
5,12513.9,71245.4,-5756.62,26,262,3211
2,10330.9,37778.5,-4226.97,131,205,1751
3,7664.27,4860.93,-1800.0,26,86,205
5,17610.3,147003.0,-7210.86,112,362,5847
3,9171.53,27512.3,-3140.0,25,166,1414
0,11806.2,146406.0,-8457.0,36,287,6283
3,11012.4,85560.7,-2330.0,30,220,3450
0,24943.1,317341.0,-13404.0,132,493,9974
1,2529.81,53.8114,-255.0,6,33,5
3,7514.0,14337.3,-2273.74,78,120,809
2,8367.08,11980.5,-2534.77,86,128,693
4,9608.71,26219.8,-3363.29,38,174,1415
5,12248.8,56353.5,-2280.0,51,223,2822
4,9589.2,38057.5,-3624.0,44,180,2054
5,14564.3,144413.0,-6360.0,56,315,5844
0,16289.5,66247.0,-4266.0,33,254,1475
2,5411.43,3049.48,-1192.25,51,67,224
3,6082.76,11692.2,-1920.05,16,105,765
3,11603.2,35463.5,-916.0,30,166,1111
4,10130.5,28282.0,-2540.0,26,166,1414
4,10199.6,28817.3,-2610.0,23,194,1521
0,14043.2,91950.0,-6274.0,81,283,3719
0,10599.3,155312.0,-5783.0,21,242,6497
4,9462.45,13659.5,-2768.95,17,148,729
4,21387.2,280692.0,-9704.66,65,468,9276
3,11468.3,50121.3,-4470.0,24,216,2677
5,25150.7,465864.0,-11000.0,48,483,15505
4,7788.55,13028.3,-2866.77,14,132,806
3,9578.5,16687.0,-3828.21,87,172,973
0,5943.74,2988.0,-1069.0,8,88,205
5,10820.4,28955.3,-2290.0,29,194,1521
2,5702.86,7629.35,-1891.11,76,104,457
3,16648.9,110914.0,-6160.0,35,322,4619
0,12672.6,69793.0,-8708.0,79,267,3214
2,24078.9,470144.0,-12700.0,41,483,15505
2,6360.29,7525.81,-1663.89,48,93,545
3,9196.5,12365.1,-2680.99,89,136,619
0,25208.8,375931.0,-12992.0,254,507,10839
0,17965.5,178950.0,-8403.0,195,376,6406
4,5877.83,11514.7,-1858.08,23,102,764
2,12626.1,116108.0,-3330.0,46,235,4905
4,6471.52,7174.76,-2360.0,163,109,486
0,12644.9,67357.0,-5205.0,95,243,3058
3,12529.4,113441.0,-2810.0,43,235,4905
4,12198.3,60627.2,-4715.89,143,237,2672
2,7470.68,9558.45,-2396.42,14,123,621
2,14886.4,59460.8,-6655.62,163,305,2610
4,11742.7,52249.1,-5530.0,41,216,2677
5,12260.1,71160.5,-5672.89,40,262,3211
0,15322.4,188989.0,-9887.0,318,344,7453
4,9731.17,28337.7,-2835.06,100,158,1403
3,23941.1,263107.0,-8700.0,98,537,8350
3,5996.65,4200.43,-1305.0,121,88,318
5,13547.0,54284.8,-3730.0,67,224,2192
0,19022.9,193999.0,-8440.0,97,402,7099
3,8745.94,13804.6,-3008.47,15,148,729
4,13697.9,57170.6,-5550.0,23,215,2188
3,5211.17,3386.48,-822.76,50,51,132
2,4000.76,2180.76,-1080.41,20,54,165
0,19690.6,206794.0,-11565.0,55,352,6063
0,10349.9,49929.0,-5396.0,44,255,2530
2,8889.27,12559.3,-2309.49,75,128,693
4,5439.1,3332.6,-1082.26,39,71,249
2,5014.05,4265.34,-1700.0,10,79,317
4,8936.31,11394.5,-3099.98,41,156,654
0,26320.9,249910.0,-11285.0,37,396,5966
3,8634.81,9959.88,-2880.89,22,138,554
0,18148.9,177102.0,-10113.0,218,411,6750
3,13932.9,51531.0,-4210.0,39,234,2464
3,6565.23,10364.2,-3320.0,14,109,689
5,6264.87,4267.95,-1953.29,57,101,270
0,12712.1,70120.7,-6648.06,26,262,2980
0,20648.8,198728.0,-13931.0,53,492,6873
5,8954.3,28611.3,-3485.07,36,179,1626
4,9488.81,33602.5,-3392.38,94,176,1922
0,10466.2,38197.0,-4910.0,18,213,1875
5,3638.37,2121.08,-569.385,4,43,161
5,7652.77,4701.29,-2751.05,29,131,271
0,9537.03,37891.0,-4732.0,49,179,1929
4,7090.67,4092.19,-2258.36,71,101,249
0,10873.6,35907.0,-3725.0,47,215,1695
0,10009.6,17414.0,-3689.0,19,181,894
3,14930.3,57671.8,-4630.0,36,215,2188
3,23267.8,238278.0,-9820.0,91,537,8350
4,6907.95,4092.53,-2290.87,70,101,249
3,8833.89,26397.9,-2670.0,31,156,1364
3,10632.6,48347.3,-4470.0,26,216,2677
4,7338.18,13973.1,-2389.47,88,120,809
5,7400.86,9720.58,-1889.55,71,107,517
0,8015.72,19271.0,-2942.0,26,151,1156
0,19429.9,160305.0,-10805.0,75,398,5739
3,8465.72,11947.3,-2727.49,69,136,619
4,2371.56,50.1714,-533.0,92,33,5
0,15793.5,216990.0,-9819.0,44,338,8323
2,10154.3,50761.9,-4140.0,70,224,2192
4,6172.3,11234.9,-1828.85,17,102,764
0,9900.49,48780.0,-4061.0,36,200,2533
0,7253.13,14515.0,-1522.0,28,153,806
0,7371.33,6417.41,-2425.31,66,109,400
3,11658.9,49219.0,-6140.0,34,215,2188
2,3965.91,2178.48,-1119.53,20,54,165
4,7173.82,14836.3,-1597.35,19,96,804
0,8659.16,23270.0,-3897.0,8,138,1071
5,13206.3,77139.1,-7048.17,102,320,3466
5,6750.4,13642.0,-1572.7,15,96,804
2,23686.5,259457.0,-10100.0,92,537,8350
0,4600.17,2622.0,-1442.0,5,71,184
2,9094.43,20451.1,-3384.55,100,163,1162
2,6219.23,5185.9,-1150.0,9,79,292
5,14241.3,52674.0,-4380.0,40,215,2188
0,13495.3,132598.0,-7927.0,218,301,5529
3,14844.0,80013.0,-2580.0,67,223,2059
3,14646.4,52628.8,-2430.0,52,223,2059
2,4145.71,2165.27,-1065.92,20,54,165
0,19801.3,282968.0,-9881.0,112,572,10117
3,6929.16,10332.6,-2910.0,16,109,689
0,8551.05,29076.0,-4693.0,100,168,1523
3,13423.2,51318.4,-2630.0,40,234,2464
4,9575.5,25806.9,-3349.42,30,174,1415
0,17318.1,321115.0,-9575.0,60,415,12186
2,4103.81,1905.19,-1087.44,7,63,166
4,23164.3,516310.0,-11615.4,145,540,18067
0,21700.4,398174.0,-14915.0,307,487,13315
3,11384.9,91396.4,-6590.0,51,254,3885
1,5502.76,4774.07,-876.0,16,85,343
4,17280.1,160690.0,-10900.0,77,388,6290
2,8129.79,9700.68,-2877.17,97,130,490
3,7341.04,13859.7,-2365.63,87,120,809
0,12738.1,58747.0,-7221.0,92,201,2528
3,8463.89,11699.9,-2425.71,82,128,693
0,8308.81,33486.0,-4184.0,17,155,1808
0,16284.7,129857.0,-7704.0,208,349,4074
3,8913.96,28724.2,-2360.0,25,166,1414
3,7083.16,5265.63,-2072.22,60,107,346
0,14484.6,104901.0,-8855.0,161,309,4621
0,6977.67,9719.0,-191.0,18,124,519
4,5873.19,7158.75,-1652.2,50,93,545
0,8105.66,12064.3,-2828.5,92,128,693
3,13742.4,59644.8,-5010.0,31,247,2754
3,8663.59,27637.2,-3154.14,94,158,1403
0,9829.34,36201.0,-3624.0,46,183,1877
2,4707.64,3845.66,-1410.0,21,79,317
4,8058.97,11912.4,-2459.47,82,128,693
0,18710.5,265252.0,-8982.0,66,434,9682
0,13084.0,98597.4,-7968.02,33,316,4341
4,13666.3,79019.3,-6770.0,63,272,3539
0,24025.5,274009.0,-12609.0,53,544,9011
3,24677.1,260454.0,-7430.0,98,537,8350
0,10805.2,59672.0,-5679.0,194,257,3052
2,8745.96,17038.0,-2797.96,83,142,844
3,18172.5,138783.0,-7830.0,119,449,5537
5,8055.29,4684.53,-2608.11,32,131,271
3,6551.78,10328.8,-3450.0,13,109,689
3,11428.8,41533.8,-1450.0,31,166,1414
2,7245.54,9414.47,-2512.12,12,123,621
0,9558.97,11208.0,-2779.0,18,155,552
2,13434.8,115448.0,-3070.0,42,235,4905
3,9958.72,48066.5,-6610.0,22,216,2677
2,5787.34,7660.45,-1858.93,75,104,457
2,6665.66,5352.75,-1730.0,8,79,292
0,10777.0,72681.0,-6298.0,46,230,3702
2,12418.9,73447.4,-3880.0,26,249,3630
5,3603.76,2018.94,-598.096,7,43,161
0,14342.2,104788.0,-4990.0,135,269,4518
0,6420.12,4148.16,-1974.36,60,101,270
2,12294.6,73315.5,-4610.0,24,249,3630
3,9969.14,52350.3,-3170.0,27,188,2599
3,4136.47,1453.43,-957.474,39,52,133
0,8197.25,21217.0,-37275.0,13,145,1251
0,15189.3,116551.0,-6820.0,60,258,3382
3,6816.93,13749.9,-1488.91,26,96,804
3,25934.8,279637.0,-11500.0,84,540,8870
3,7398.81,13954.6,-2408.23,92,120,809
4,9677.2,39825.5,-2752.97,76,159,2181
3,5660.73,3686.33,-777.035,43,51,132
3,7151.28,14147.0,-2373.68,95,120,809
2,4094.1,2189.74,-1076.86,20,54,165
2,22432.6,411613.0,-7690.0,59,473,14125
0,15727.8,221534.0,-9619.0,38,332,7951
4,12962.9,46871.8,-5950.89,68,273,2061
3,18034.9,161828.0,-5780.0,77,388,6290
3,15245.4,60940.2,-5360.0,39,215,2188
4,13225.4,60448.0,-4680.0,36,247,2754
4,12872.3,60080.4,-2250.0,53,223,2822
0,9198.5,22409.0,-3054.0,33,186,1262
